datetime,code,open,close,high,low,vol,amount,p_change
2012-04-20,000121,4877.0,4893.07,4898.13,4854.94,26787.0,2893401600.0,0.12
2012-04-19,000121,4884.31,4887.33,4905.65,4860.04,27975.0,3028733952.0,-0.12
2012-04-18,000121,4837.8,4893.21,4899.75,4803.8,34530.0,3664983808.0,1.39
2012-04-17,000121,4819.61,4826.35,4872.09,4811.16,31583.0,3155446016.0,-0.09
2012-04-16,000121,4797.96,4830.61,4850.27,4776.32,26725.0,2789943040.0,-0.12
2012-04-13,000121,4811.94,4836.21,4855.71,4803.59,31444.0,3408722176.0,0.43
2012-04-12,000121,4707.88,4815.39,4815.39,4700.35,31921.0,3392746752.0,2.25
2012-04-11,000121,4653.44,4709.24,4713.55,4626.78,22012.0,2350793984.0,0.17
2012-04-10,000121,4629.63,4701.43,4702.5,4546.86,21724.0,2321275136.0,1.25
2012-04-09,000121,4701.15,4643.42,4711.17,4640.94,19784.0,2228797184.0,-1.37
2012-04-06,000121,4697.37,4708.03,4733.31,4672.13,24850.0,2724509440.0,0.04
2012-04-05,000121,4592.4,4705.98,4705.98,4574.65,27497.0,3068370176.0,2.53
2012-03-30,000121,4593.33,4589.72,4637.22,4547.33,20904.0,2286027008.0,-0.41
2012-03-29,000121,4655.0,4608.41,4668.37,4569.7,28840.0,3223719424.0,-1.56
2012-03-28,000121,4871.17,4681.39,4871.17,4671.26,32812.0,3653313280.0,-4.18
2012-03-27,000121,4944.94,4885.38,4961.67,4882.52,23188.0,2964872448.0,-0.99
2012-03-26,000121,4902.33,4933.98,4935.99,4879.25,17737.0,2310425088.0,0.27
2012-03-23,000121,4992.91,4920.91,4992.91,4896.49,26335.0,2891041024.0,-1.77
2012-03-22,000121,5047.36,5009.69,5051.13,4995.63,21899.0,2514226432.0,-0.9
2012-03-21,000121,5067.59,5055.34,5087.9,4983.68,30161.0,3484825344.0,-0.08
2012-03-20,000121,5171.37,5059.42,5171.37,5057.15,42146.0,4844874752.0,-2.64
2012-03-19,000121,5092.17,5196.69,5203.52,5079.69,59384.0,6847012352.0,2.08
2012-03-16,000121,4961.54,5090.65,5091.12,4960.93,56534.0,6519525888.0,2.61
2012-03-15,000121,4922.58,4961.32,4996.54,4823.25,54000.0,5839437824.0,0.48
2012-03-14,000121,5151.01,4937.66,5195.18,4905.49,63233.0,7324006400.0,-3.9
2012-03-13,000121,5134.84,5138.04,5140.31,5093.83,35548.0,4383314432.0,-0.02
2012-03-12,000121,5038.52,5139.01,5139.28,5035.73,51267.0,6363060736.0,2.22
2012-03-09,000121,4975.87,5027.46,5029.38,4951.96,33671.0,3966502912.0,1.29
2012-03-08,000121,4912.54,4963.24,4968.31,4911.36,29649.0,3381342976.0,1.26
2012-03-07,000121,4884.61,4901.65,4952.92,4868.68,31997.0,3549048832.0,-0.53
2012-03-06,000121,5004.08,4927.93,5005.37,4910.17,34296.0,4078143744.0,-1.88
2012-03-05,000121,5034.48,5022.55,5042.09,5008.48,40145.0,4852528640.0,0.1
2012-03-02,000121,4950.18,5017.73,5018.44,4950.18,31667.0,3785715456.0,1.42
2012-03-01,000121,4934.67,4947.4,4967.35,4923.35,29088.0,3674120448.0,-0.12
2012-02-29,000121,4967.8,4953.52,4995.84,4946.06,33060.0,4097030656.0,-0.38
2012-02-28,000121,4995.22,4972.57,5011.84,4932.27,42406.0,4616973312.0,-1.0
2012-02-27,000121,5015.88,5022.63,5099.88,5003.42,57704.0,6642372608.0,0.28
2012-02-24,000121,4944.94,5008.37,5009.64,4921.85,44765.0,4885122560.0,1.09
2012-02-23,000121,4923.95,4954.49,4954.52,4890.76,42922.0,4767934464.0,0.74
2012-02-22,000121,4836.88,4917.97,4919.29,4825.97,43930.0,4884179456.0,1.62
2012-02-21,000121,4809.47,4839.61,4840.94,4745.51,31202.0,3383317760.0,0.65
2012-02-20,000121,4881.05,4808.48,4886.5,4802.2,32696.0,3620869376.0,-0.36
2012-02-17,000121,4843.13,4826.04,4864.15,4782.9,33386.0,3519053056.0,-0.31
2012-02-16,000121,4849.5,4841.29,4902.88,4798.11,33240.0,3608822016.0,-0.34
2012-02-15,000121,4792.55,4857.94,4858.66,4768.55,36038.0,3766897152.0,1.21
2012-02-14,000121,4786.65,4799.68,4814.49,4754.47,35072.0,3775078912.0,0.22
2012-02-13,000121,4705.8,4789.28,4825.1,4683.1,43610.0,4689379328.0,1.17
2012-02-10,000121,4709.56,4733.98,4753.32,4699.7,38979.0,3920271360.0,0.29
2012-02-09,000121,4649.16,4720.15,4747.77,4637.31,42451.0,4174067712.0,1.44
2012-02-08,000121,4553.43,4653.03,4654.06,4527.88,28858.0,3010035200.0,2.05
2012-02-07,000121,4632.74,4559.61,4632.74,4534.37,20803.0,2254337792.0,-1.97
2012-02-06,000121,4620.22,4651.36,4666.09,4612.15,32280.0,3588273408.0,0.91
